date,value
2020-11-29,121.199552563971
2020-11-30,117.88180893549561
2020-12-01,118.44724058681024
2020-12-02,115.23899490886498
2020-12-03,117.53444658933292
2020-12-04,121.44800227383907
2020-12-05,113.33254751462415
2020-12-06,119.35723418643671
2020-12-07,112.73978237851988
2020-12-08,126.34463765422383
2020-12-09,121.69900695009179
2020-12-10,117.66177313430364
2020-12-11,116.44689300044446
2020-12-12,112.67892441415414
2020-12-13,114.4583811444587
2020-12-14,121.37364100266284
2020-12-15,110.6278634549837
2020-12-16,126.66746769914025
2020-12-17,120.14716233874631
2020-12-18,120.14715245391619
2020-12-19,128.41258446992526
2020-12-20,127.29842120699887
2020-12-21,121.86488932888679
2020-12-22,113.16971692698229
2020-12-23,123.87932274902812
2020-12-24,123.5130728489193
2020-12-25,124.76289272574387
2020-12-26,123.90269036380558
2020-12-27,126.7622910075574
2020-12-28,125.91334649497173
2020-12-29,134.01488133426102
2020-12-30,121.34671148274971
2020-12-31,122.36608131979756
2021-01-01,123.37899855143301
2021-01-02,125.0523054241677
2021-01-03,128.22157365585005
2021-01-04,117.92292931851483
2021-01-05,114.07395117777449
2021-01-06,126.2171575477158
2021-01-07,129.05408169147887
2021-01-08,128.46758106990265
2021-01-09,122.74324143661111
2021-01-10,126.99454172367018
2021-01-11,132.38953695597937
2021-01-12,132.93965711021895
2021-01-13,124.73664486790815
2021-01-14,121.84145443722178
2021-01-15,136.23555859699457
2021-01-16,124.03701506713494
2021-01-17,123.4948802232898
2021-01-18,127.5905388251044
2021-01-19,128.01079760343163
2021-01-20,131.70646361605196
2021-01-21,137.52867044007743
2021-01-22,137.70450769863646
2021-01-23,131.72173576988106
2021-01-24,129.35712941628654
2021-01-25,131.24997617392293
2021-01-26,130.89387876878993
2021-01-27,133.40351092371193
2021-01-28,129.12973930509912
2021-01-29,127.58333772368489
2021-01-30,131.9202578800264
2021-01-31,130.85626418331626
2021-02-01,134.1318567600063
2021-02-02,126.50157455951963
2021-02-03,130.55064880957318
2021-02-04,136.21608100552606
2021-02-05,129.65254638876192
2021-02-06,132.10977946013682
2021-02-07,134.5967361948722
2021-02-08,133.44044962751067
2021-02-09,142.68129370123572
2021-02-10,131.89031781040376
2021-02-11,138.43180588766646
2021-02-12,131.90462182525545
2021-02-13,140.2748366927944
2021-02-14,132.57654707138585
2021-02-15,140.32885500266877
2021-02-16,142.1724280985888
2021-02-17,145.04020749563938
2021-02-18,136.27264556161836
2021-02-19,131.17779038193717
2021-02-20,129.49317782280932
2021-02-21,138.09005703239424
2021-02-22,143.52487460892803
2021-02-23,134.9726094683466
2021-02-24,128.1790577204173
2021-02-25,143.3855521748808
2021-02-26,141.13523221161543
2021-02-27,131.53773633020654
2021-02-28,133.49168717001857
2021-03-01,138.5829326754609
2021-03-02,135.0695546023771
2021-03-03,130.4526980373974
2021-03-04,142.0969982764862
2021-03-05,143.1229042771361
2021-03-06,135.03097853267025
2021-03-07,139.3980654101812
2021-03-08,142.49484624959481
2021-03-09,140.30363779213718
2021-03-10,142.06200114234377
2021-03-11,140.70213574447502
2021-03-12,139.49713393158558
2021-03-13,137.99042160088493
2021-03-14,152.1380091865075
2021-03-15,141.79479386507978
2021-03-16,133.81281806701256
2021-03-17,139.05175698272663
2021-03-18,127.96624044821255
2021-03-19,136.4137473604067
2021-03-20,138.37901243995134
2021-03-21,141.59726816411487
2021-03-22,130.0641318729854
2021-03-23,148.1247606952412
2021-03-24,139.09410664352538
2021-03-25,137.22080960542883
2021-03-26,144.49134693865733
2021-03-27,146.6230577447567
2021-03-28,136.46713375323125
2021-03-29,144.84282420756162
2021-03-30,136.16223771307548
2021-03-31,141.2987427092697
2021-04-01,138.78685642295636
2021-04-02,143.0004472725151
2021-04-03,135.94763701937148
2021-04-04,146.9527976417298
2021-04-05,141.18952279193246
2021-04-06,139.19500787611676
2021-04-07,134.16416197874554
2021-04-08,137.27572272376867
2021-04-09,142.5975261390196
2021-04-10,136.266062114749
2021-04-11,145.77689981465556
2021-04-12,138.90771083654056
2021-04-13,144.7868750799095
2021-04-14,141.94416083796915
2021-04-15,132.67237126259326
2021-04-16,143.49429955734425
2021-04-17,139.83106526578888
2021-04-18,149.33228207573464
2021-04-19,149.76081237199298
2021-04-20,137.78131721879902
2021-04-21,142.27632393204146
2021-04-22,133.37860380986334
2021-04-23,146.1843210645615
2021-04-24,144.53350057606642
2021-04-25,153.31259614320462
2021-04-26,153.6828550285234
2021-04-27,141.90123850264857
2021-04-28,137.26440321828002
2021-04-29,147.0577513742398
2021-04-30,134.70928646413657
2021-05-01,142.92418083212496
2021-05-02,146.23052224008438
2021-05-03,145.20423537557124
2021-05-04,144.80101849418637
2021-05-05,139.03107787253458
2021-05-06,144.48616208729715
2021-05-07,145.49246003248922
2021-05-08,144.2154648067445
2021-05-09,141.2494474740524
2021-05-10,150.83346820112908
2021-05-11,132.0798839615419
2021-05-12,138.32200477146014
2021-05-13,141.76605613919537
2021-05-14,138.04420995850876
2021-05-15,149.5676934582696
2021-05-16,135.343576847131
2021-05-17,142.37868790499732
2021-05-18,134.4699802769883
2021-05-19,140.88669481406058
2021-05-20,140.79019459420428
2021-05-21,142.87137945310437
2021-05-22,147.40028698114637
2021-05-23,139.26033551355073
2021-05-24,140.10708277611536
2021-05-25,155.05156332124528
2021-05-26,147.74035726141113
2021-05-27,138.44766290852965
2021-05-28,143.98740348919196
2021-05-29,138.2226331519044
2021-05-30,143.13054264893995
2021-05-31,141.5691860932758
2021-06-01,137.3332065445399
2021-06-02,137.67522608777927
2021-06-03,137.94095099055806
2021-06-04,130.61262432723012
2021-06-05,150.2213736375587
2021-06-06,140.6669741543653
2021-06-07,142.74820760413013
2021-06-08,139.9997091633096
2021-06-09,142.12572522704832
2021-06-10,139.24422261491884
2021-06-11,134.58815793985303
2021-06-12,145.24566480105324
2021-06-13,138.77522609251835
2021-06-14,143.62017823910116
2021-06-15,135.8332896491002
2021-06-16,145.21323216763432
2021-06-17,146.7709612896854
2021-06-18,143.29993135328297
2021-06-19,139.8051501999155
2021-06-20,128.19102828900458
2021-06-21,142.9820347928579
2021-06-22,139.08513066829494
2021-06-23,128.48846359942414
2021-06-24,144.07357528708374
2021-06-25,136.9309283376625
2021-06-26,131.1952926878307
2021-06-27,131.2164824958452
2021-06-28,137.93453597293322
2021-06-29,139.655561989979
2021-06-30,141.26066263586608
2021-07-01,136.22563383970925
2021-07-02,140.4476200155956
2021-07-03,144.259999363493
2021-07-04,141.96589432674324
2021-07-05,131.43458131984116
2021-07-06,144.79865589711355
2021-07-07,136.53732431700934
2021-07-08,142.81652543259605
2021-07-09,116.96159962675327
2021-07-10,134.8946879961334
2021-07-11,131.29494469240993
2021-07-12,138.82151937747764
2021-07-13,139.6222355881866
2021-07-14,132.37702842093324
2021-07-15,131.16997021253678
2021-07-16,127.89169687559513
2021-07-17,138.11906957411895
2021-07-18,130.43057481645926
2021-07-19,133.29422450598767
2021-07-20,125.67788960094262
2021-07-21,135.72413183688852
2021-07-22,141.89793779377314
2021-07-23,143.00210049815252
2021-07-24,132.3689576513712
2021-07-25,125.50997115568785
2021-07-26,141.60438074670964
2021-07-27,133.31857089907783
2021-07-28,130.82614049952062
2021-07-29,123.94138217114781
2021-07-30,133.673007851884
2021-07-31,132.8691507900661
2021-08-01,137.15332285960497
2021-08-02,140.59583529482774
2021-08-03,133.70703201134782
2021-08-04,133.1454675363682
2021-08-05,132.8224078796173
2021-08-06,136.58088563600907
2021-08-07,140.7693291442345
2021-08-08,136.5880940510525
2021-08-09,137.52393036707926
2021-08-10,131.39062926912032
2021-08-11,140.42144981655764
2021-08-12,130.01812461013353
2021-08-13,128.43121531576708
2021-08-14,131.2168035233093
2021-08-15,136.90215511925868
2021-08-16,135.299195852925
2021-08-17,130.39092304644004
2021-08-18,136.79136499119247
2021-08-19,126.87212529186654
2021-08-20,132.6714468140205
2021-08-21,127.56339920408648
2021-08-22,136.55353792675766
2021-08-23,133.40275283785869
2021-08-24,133.03836100178043
2021-08-25,140.81486406174616
2021-08-26,138.0920864855213
2021-08-27,139.17637660373654
2021-08-28,130.06641813216046
2021-08-29,141.87747529589976
2021-08-30,129.0931432092563
2021-08-31,131.70329407217088
2021-09-01,137.98082630831323
2021-09-02,134.31601078141375
2021-09-03,128.83962001045933
2021-09-04,127.67660710965826
2021-09-05,130.2159758358851
2021-09-06,137.95008010726622
2021-09-07,133.45365135405623
2021-09-08,138.22183930577185
2021-09-09,128.50214197883753
2021-09-10,136.2102403745862
2021-09-11,134.99499556282993
2021-09-12,136.33033152671956
2021-09-13,133.7108358137635
2021-09-14,136.75190223827514
2021-09-15,131.2348796370473
2021-09-16,122.86123016755988
2021-09-17,140.719503267457
2021-09-18,141.3790167242283
2021-09-19,136.22411614560514
2021-09-20,137.74339580158338
2021-09-21,140.00893478228906
2021-09-22,124.928807389079
2021-09-23,131.6795522990878
2021-09-24,133.19820444582408
2021-09-25,123.3445220675406
2021-09-26,127.27228457741639
2021-09-27,137.0324827724387
2021-09-28,146.79929078396617
2021-09-29,137.65807030133192
2021-09-30,133.8477695910258
2021-10-01,135.11291130728492
2021-10-02,132.36749228428752
2021-10-03,129.39954601090997
2021-10-04,136.03313822406918
2021-10-05,124.79990523874795
2021-10-06,129.82887236393955
2021-10-07,141.71962085549845
2021-10-08,139.57233188619756
2021-10-09,132.72302216334273
2021-10-10,136.75803807207973
2021-10-11,126.44571854349252
2021-10-12,138.42741007439412
2021-10-13,127.68076578128282
2021-10-14,134.3565142088826
2021-10-15,137.74246236549692
2021-10-16,135.66814669745244
2021-10-17,137.74228078340803
2021-10-18,122.61026085586263
2021-10-19,131.9647506563587
2021-10-20,139.38201009044198
2021-10-21,128.24175781096298
2021-10-22,137.1718980328187
2021-10-23,141.6615326350242
2021-10-24,138.83866077312157
2021-10-25,141.7359710773867
2021-10-26,127.70964149536138
2021-10-27,134.56469815909173
2021-10-28,133.22832794003816
2021-10-29,135.3825530901857
2021-10-30,135.39605480102358
2021-10-31,141.87660637734203
2021-11-01,140.2643253773568
2021-11-02,139.69058156420428
2021-11-03,131.22237885135542
2021-11-04,148.9023476024567
2021-11-05,137.01069968956222
2021-11-06,134.41445023912797
2021-11-07,134.260805437433
2021-11-08,141.44653403399235
2021-11-09,137.8497648064897
2021-11-10,139.24929835140864
2021-11-11,145.1319672863156
2021-11-12,135.60114088237938
2021-11-13,144.25595317335902
2021-11-14,137.45257001828435
2021-11-15,135.57153190261064
2021-11-16,140.34975148099412
2021-11-17,135.63863821921072
2021-11-18,144.02434167786842
2021-11-19,135.7843356012594
2021-11-20,132.68778431934103
2021-11-21,131.26395313616737
2021-11-22,134.510422597629
2021-11-23,145.06890810515617
2021-11-24,140.8197431913935
2021-11-25,147.01096582898901
2021-11-26,142.85511476801145
2021-11-27,147.5037857269499
2021-11-28,144.57923731513262
2021-11-29,145.11443833169983
2021-11-30,141.63078312379966
2021-12-01,143.15932861248143
2021-12-02,139.3347664862266
2021-12-03,145.8155779526971
2021-12-04,146.7234484924661
2021-12-05,144.97735403118165
2021-12-06,142.75513900683148
2021-12-07,133.8645421690635
2021-12-08,138.685643597152
2021-12-09,152.74573404107227
2021-12-10,140.01346056124115
2021-12-11,145.14679906655698
2021-12-12,150.0227006855807
2021-12-13,139.2653487288294
2021-12-14,146.51465941759457
2021-12-15,150.89042023252148
2021-12-16,135.40218055029322
2021-12-17,151.27402574975866
2021-12-18,144.8643382704683
2021-12-19,132.95848784479503
2021-12-20,151.87764301921723
2021-12-21,144.39582877406684
2021-12-22,145.4308758059128
2021-12-23,150.24830233944576
2021-12-24,144.12800291259154
2021-12-25,142.3165285544415
2021-12-26,157.28961272582498
2021-12-27,145.35531519699623
2021-12-28,146.8954131630301
2021-12-29,149.0234950979689
2021-12-30,152.14305119516368
2021-12-31,157.69568188437339
2022-01-01,156.41007128307203
2022-01-02,141.70932230260635
2022-01-03,153.50336829960304
2022-01-04,147.16393219005215
2022-01-05,157.21349788944917
2022-01-06,146.0729826594251
2022-01-07,163.05794498449896
2022-01-08,147.88329850111157
2022-01-09,153.71633168700498
2022-01-10,155.04035586153233
2022-01-11,148.45618208258634
2022-01-12,147.3328428708853
2022-01-13,147.3328805962895
2022-01-14,157.19798877329583
2022-01-15,153.479418717766
2022-01-16,154.55284750777406
2022-01-17,149.72504802776248
2022-01-18,159.60976587599404
2022-01-19,151.17934725556873
2022-01-20,155.98112526806105
2022-01-21,152.33317898581467
2022-01-22,143.84811780823546
2022-01-23,161.8796093482291
2022-01-24,152.43976110461958
2022-01-25,158.8209163522134
2022-01-26,160.45187946447507
2022-01-27,157.54308264322339
2022-01-28,155.10509789677326
2022-01-29,161.42801050821342
2022-01-30,154.57301471020946
2022-01-31,164.86018952450755
2022-02-01,161.79873918759074
2022-02-02,154.24144280671842
2022-02-03,147.45526330238934
2022-02-04,159.64952434112757
2022-02-05,159.58985199280073
2022-02-06,163.9651007427603
2022-02-07,153.96742639837518
2022-02-08,159.58469314721708
2022-02-09,166.07776228253329
2022-02-10,153.87339807194644
2022-02-11,153.5909480026091
2022-02-12,160.35277902874196
2022-02-13,156.8286153699195
2022-02-14,164.51639412048695
2022-02-15,160.08042715732086
2022-02-16,161.8884852508065
2022-02-17,163.77812076763743
2022-02-18,149.30948556833496
2022-02-19,162.03233522756832
2022-02-20,160.06486675444273
2022-02-21,166.3893100546231
2022-02-22,160.98251920582027
2022-02-23,159.7105237096047
2022-02-24,157.32164344563446
2022-02-25,169.4357558840592
2022-02-26,154.90437581743586
2022-02-27,156.51573558541213
2022-02-28,157.37245955372165
2022-03-01,162.08772557950863
2022-03-02,156.710919239718
2022-03-03,162.96748410142402
2022-03-04,167.4630812423872
2022-03-05,165.47872495332825
2022-03-06,164.58569813267525
2022-03-07,163.35631986976557
2022-03-08,168.82009255164564
2022-03-09,162.60190949112854
2022-03-10,161.93849865086133
2022-03-11,159.42179531829078
2022-03-12,160.13261441681587
2022-03-13,167.05568945602027
2022-03-14,158.81784339154484
2022-03-15,171.87354842969637
2022-03-16,164.65939947342525
2022-03-17,156.10273716124073
2022-03-18,162.11766621258627
2022-03-19,176.66706897978332
2022-03-20,159.315253160667
2022-03-21,166.91993397758384
2022-03-22,166.8769487729738
2022-03-23,164.73635334089434
2022-03-24,162.95452530624314
2022-03-25,166.82190386908113
2022-03-26,167.93201570145385
2022-03-27,168.94424899496434
2022-03-28,161.75476977174935
2022-03-29,162.7379780887231
2022-03-30,163.50934115966194
2022-03-31,164.69753899973713
2022-04-01,163.45809166812134
2022-04-02,154.61015438777483
2022-04-03,156.56814992432538
2022-04-04,168.21603537392136
2022-04-05,166.12244587283746
2022-04-06,161.22929744557126
2022-04-07,167.00756357160148
2022-04-08,162.90601629976427
2022-04-09,168.97440911123368
2022-04-10,164.03035106040383
2022-04-11,170.1201770625334
2022-04-12,165.5066178691946
2022-04-13,159.4169867835413
2022-04-14,181.58979776117314
2022-04-15,159.00794057389987
2022-04-16,169.0472965987924
2022-04-17,166.90735878621422
2022-04-18,168.60109206784645
2022-04-19,172.4872510711006
2022-04-20,165.42911651342192
2022-04-21,165.82143806377522
2022-04-22,171.57773997385817
2022-04-23,173.02887955679088
2022-04-24,172.87205682453197
2022-04-25,173.9072534980563
2022-04-26,169.01568476384475
2022-04-27,163.2135847107379
2022-04-28,162.5957513166252
2022-04-29,158.12134712293528
2022-04-30,166.95519470219486
2022-05-01,159.44064748665483
2022-05-02,166.49098166949426
2022-05-03,170.8737916593302
2022-05-04,162.53288154504284
2022-05-05,163.28331545558885
2022-05-06,164.7040523697484
2022-05-07,161.90427363183494
2022-05-08,176.7285598469532
2022-05-09,168.2722534204265
2022-05-10,169.1873049744035
2022-05-11,162.8729884637252
2022-05-12,163.34722693755626
2022-05-13,164.21456191869478
2022-05-14,168.7769049991588
2022-05-15,171.6355133890647
2022-05-16,160.48065655379386
2022-05-17,158.6022836490683
2022-05-18,165.79110483724318
2022-05-19,173.36273794976339
2022-05-20,162.50586880162652
2022-05-21,160.62197941876792
2022-05-22,177.3292984674221
2022-05-23,164.4063810703122
2022-05-24,159.98765916541186
2022-05-25,177.09617351693382
2022-05-26,158.02188634729987
2022-05-27,164.03323937367938
2022-05-28,163.37115804599105
2022-05-29,164.47038010679267
2022-05-30,165.1706420246297
2022-05-31,170.0073152180909
2022-06-01,168.40612412240168
2022-06-02,155.3849803956371
2022-06-03,158.39198869171233
2022-06-04,172.89377918694342
2022-06-05,168.7602393278566
2022-06-06,159.724727266482
2022-06-07,168.90295171263844
2022-06-08,165.924582704898
2022-06-09,166.18500379400484
2022-06-10,163.53905060925777
2022-06-11,170.66514642089672
2022-06-12,164.60292606489392
2022-06-13,163.33984259612632
2022-06-14,171.38839180030052
2022-06-15,156.6027474500072
2022-06-16,159.37369340006288
2022-06-17,169.13825696217327
2022-06-18,163.66471069341694
2022-06-19,164.8858956813519
2022-06-20,163.65782762505364
2022-06-21,163.93682683326247
2022-06-22,161.04088055248562
2022-06-23,168.8320983784504
2022-06-24,168.15080965894396
2022-06-25,151.6012081435047
2022-06-26,161.35730684120264
2022-06-27,158.95834962399474
2022-06-28,171.15384808512457
2022-06-29,171.53651210270377
2022-06-30,159.60861619382345
2022-07-01,163.5643239622963
2022-07-02,158.09465928601605
2022-07-03,165.51498977088232
2022-07-04,153.15616760298315
2022-07-05,164.62912592259278
2022-07-06,156.36300204698296
2022-07-07,165.6212517143176
2022-07-08,167.4250224935064
2022-07-09,167.34499191892866
2022-07-10,157.85779208956026
2022-07-11,160.05997037838108
2022-07-12,155.0501657681697
2022-07-13,158.8730852586734
2022-07-14,166.440112979423
2022-07-15,159.27776719196265
2022-07-16,160.4295999509643
2022-07-17,167.42533963114946
2022-07-18,161.3751843892644
2022-07-19,160.45050224399765
2022-07-20,165.50661261919544
2022-07-21,168.538376566171
2022-07-22,154.09268059654326
